kelas_id,dosen_id,kuesioner,skor_kues,nilai_akhir
2021291445,283,"{""25"": 3.8787878787878788, ""26"": 3.8181818181818182, ""27"": 3.8484848484848485}","{""1"": 3.7070707070707071, ""2"": 3.8303030303030303, ""3"": 3.7727272727272728}",3.8261578451178451
2021225410,400,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 3.7647058823529412, ""2"": 3.9294117647058824, ""3"": 3.7941176470588236}",3.6782467973856209
2021225410,930,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 3.7647058823529412, ""2"": 3.9294117647058824, ""3"": 3.7941176470588236}",3.6782467973856209
2021225410,1259,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 3.7647058823529412, ""2"": 3.9294117647058824, ""3"": 3.7941176470588236}",3.6782467973856209
2021234605,713,"{""25"": 3.5000000000000000, ""26"": 3.5000000000000000, ""27"": 3.7500000000000000}","{""1"": 3.4166666666666667, ""2"": 3.6000000000000000, ""3"": 3.5000000000000000}",3.4851111111111111
2021268477,1169,"{""25"": 3.7200000000000000, ""26"": 3.7200000000000000, ""27"": 3.8400000000000000}","{""1"": 3.3466666666666667, ""2"": 3.7360000000000000, ""3"": 3.2400000000000000}",3.4444006349206349
2021233283,891,"{""25"": 3.4375000000000000, ""26"": 3.5625000000000000, ""27"": 3.7291666666666667}","{""1"": 3.3194444444444444, ""2"": 3.6083333333333333, ""3"": 3.6041666666666667}",3.4885396296296296
2021233283,1423,"{""25"": 3.7916666666666667, ""26"": 3.7916666666666667, ""27"": 3.7916666666666667}","{""1"": 3.3194444444444444, ""2"": 3.7375000000000000, ""3"": 3.6041666666666667}",3.4971507407407407
2021208608,545,"{""25"": 3.7083333333333333, ""26"": 3.8125000000000000, ""27"": 3.8333333333333333}","{""1"": 3.6388888888888889, ""2"": 3.7750000000000000, ""3"": 3.6250000000000000}",3.8056278867102396
2021208608,1255,"{""25"": 3.8125000000000000, ""26"": 3.7500000000000000, ""27"": 3.8333333333333333}","{""1"": 3.6388888888888889, ""2"": 3.7833333333333333, ""3"": 3.6250000000000000}",3.8061834422657952
2021282564,905,"{""25"": 3.9375000000000000, ""26"": 3.9375000000000000, ""27"": 3.9375000000000000}","{""1"": 3.9375000000000000, ""2"": 3.9000000000000000, ""3"": 3.9375000000000000}",
2021222689,882,"{""25"": 3.6060606060606061, ""26"": 3.6363636363636364, ""27"": 3.6666666666666667}","{""1"": 3.5656565656565657, ""2"": 3.4969696969696970, ""3"": 3.5606060606060607}",
2021273237,896,"{""25"": 3.2000000000000000, ""26"": 3.4000000000000000, ""27"": 3.4000000000000000}","{""1"": 3.1000000000000000, ""2"": 3.3400000000000000, ""3"": 3.2000000000000000}",3.2356205128205128
2021218127,772,"{""25"": 3.9047619047619048, ""26"": 3.9047619047619048, ""27"": 3.9047619047619048}","{""1"": 3.5714285714285714, ""2"": 3.8190476190476191, ""3"": 3.7380952380952381}",3.6626538528138528
2021244899,393,"{""25"": 3.7777777777777778, ""26"": 3.8148148148148148, ""27"": 3.8148148148148148}","{""1"": 3.5802469135802469, ""2"": 3.7111111111111111, ""3"": 3.6666666666666667}",3.5381406937095826
2021205790,794,"{""25"": 3.4909090909090909, ""26"": 3.6909090909090909, ""27"": 3.8000000000000000}","{""1"": 3.2727272727272727, ""2"": 3.5709090909090909, ""3"": 3.4727272727272728}",3.4249442424242424
2021286915,683,"{""25"": 3.6842105263157895, ""26"": 3.6315789473684211, ""27"": 3.7894736842105263}","{""1"": 3.5789473684210526, ""2"": 3.7131578947368421, ""3"": 3.6710526315789474}",3.5936012955465587
2021286915,4637,"{""25"": 3.8815789473684211, ""26"": 3.8157894736842105, ""27"": 3.8552631578947368}","{""1"": 3.5789473684210526, ""2"": 3.8026315789473684, ""3"": 3.6710526315789474}",3.5995662078272605
2021297967,395,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 4.0000000000000000, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.8073866666666667
2021297967,762,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 4.0000000000000000, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.8073866666666667
2021246380,1096,"{""25"": 3.8113207547169811, ""26"": 3.7547169811320755, ""27"": 3.8679245283018868}","{""1"": 3.5786163522012579, ""2"": 3.8000000000000000, ""3"": 3.7358490566037736}",3.3307819044466512
2021206932,782,"{""25"": 3.7500000000000000, ""26"": 3.8214285714285714, ""27"": 3.8214285714285714}","{""1"": 3.4880952380952381, ""2"": 3.7500000000000000, ""3"": 3.6607142857142858}",3.6546673015873016
2021246380,1777,"{""25"": 3.7924528301886792, ""26"": 3.7735849056603774, ""27"": 3.8490566037735849}","{""1"": 3.5786163522012579, ""2"": 3.7962264150943396, ""3"": 3.7358490566037736}",3.3305303321196072
2021217196,475,"{""25"": 3.4666666666666667, ""26"": 3.6000000000000000, ""27"": 3.6666666666666667}","{""1"": 3.4666666666666667, ""2"": 3.5200000000000000, ""3"": 3.5666666666666667}",3.748511746031746
2021224042,930,"{""25"": 3.8400000000000000, ""26"": 3.8800000000000000, ""27"": 3.9000000000000000}","{""1"": 3.5000000000000000, ""2"": 3.7920000000000000, ""3"": 3.5900000000000000}",3.2774
2021217196,1133,"{""25"": 3.6000000000000000, ""26"": 3.7333333333333333, ""27"": 3.7333333333333333}","{""1"": 3.4666666666666667, ""2"": 3.5866666666666667, ""3"": 3.5666666666666667}",3.7529561904761905
2021273043,336,"{""25"": 3.4117647058823529, ""26"": 3.5294117647058824, ""27"": 3.5294117647058824}","{""1"": 3.4509803921568627, ""2"": 3.4705882352941176, ""3"": 3.5882352941176471}",3.5676683316133471
2021273043,644,"{""25"": 3.7058823529411765, ""26"": 3.6470588235294118, ""27"": 3.7058823529411765}","{""1"": 3.4509803921568627, ""2"": 3.5882352941176471, ""3"": 3.5882352941176471}",3.5755114688682491
2021205934,563,"{""25"": 3.6818181818181818, ""26"": 3.7272727272727273, ""27"": 3.8181818181818182}","{""1"": 3.5303030303030303, ""2"": 3.6909090909090909, ""3"": 3.6136363636363637}",3.4367232323232323
2021251092,105,"{""25"": 3.5405405405405405, ""26"": 3.7027027027027027, ""27"": 3.7837837837837838}","{""1"": 3.3963963963963964, ""2"": 3.6324324324324324, ""3"": 3.4189189189189190}",3.3251182556469513
2021274608,905,"{""25"": 3.8235294117647059, ""26"": 3.8352941176470588, ""27"": 3.8235294117647059}","{""1"": 3.7137254901960784, ""2"": 3.7764705882352941, ""3"": 3.7411764705882353}",
2021269155,400,"{""25"": 3.6440677966101695, ""26"": 3.7796610169491525, ""27"": 3.8305084745762712}","{""1"": 3.4350282485875706, ""2"": 3.7254237288135593, ""3"": 3.5677966101694915}",3.3824515725047081
2021248269,713,"{""25"": 2.7804878048780488, ""26"": 2.8780487804878049, ""27"": 3.3658536585365854}","{""1"": 2.7967479674796748, ""2"": 3.0926829268292683, ""3"": 3.1463414634146342}",3.214241568034285
2021234667,644,"{""25"": 3.8333333333333333, ""26"": 3.8636363636363636, ""27"": 3.8030303030303030}","{""1"": 3.5050505050505050, ""2"": 3.7454545454545454, ""3"": 3.6818181818181819}",3.5691186916786917
2021287574,1168,"{""25"": 3.3174603174603175, ""26"": 3.3492063492063492, ""27"": 3.5873015873015873}","{""1"": 3.1269841269841270, ""2"": 3.3936507936507937, ""3"": 3.3888888888888889}",3.3860564590964591
2021281695,437,"{""25"": 3.8461538461538462, ""26"": 3.8461538461538462, ""27"": 3.8461538461538462}","{""1"": 3.6666666666666667, ""2"": 3.7692307692307693, ""3"": 3.7307692307692308}",3.6773333333333333
2021256805,928,"{""25"": 3.7118644067796610, ""26"": 3.8305084745762712, ""27"": 3.9152542372881356}","{""1"": 3.3672316384180791, ""2"": 3.7457627118644068, ""3"": 3.5338983050847458}",3.4887476824008262
2021256805,1133,"{""25"": 3.8474576271186441, ""26"": 3.9491525423728814, ""27"": 3.9491525423728814}","{""1"": 3.3672316384180791, ""2"": 3.8033898305084746, ""3"": 3.5338983050847458}",3.4925894903104307
2021221569,533,"{""25"": 3.5833333333333333, ""26"": 3.5000000000000000, ""27"": 3.7500000000000000}","{""1"": 3.3750000000000000, ""2"": 3.5833333333333333, ""3"": 3.4583333333333334}",3.4144177777777778
2021260380,282,"{""25"": 3.4833333333333333, ""26"": 3.6500000000000000, ""27"": 3.7000000000000000}","{""1"": 3.3833333333333333, ""2"": 3.6266666666666667, ""3"": 3.5750000000000000}",3.3882187978142076
2021260380,1743,"{""25"": 3.6833333333333333, ""26"": 3.7000000000000000, ""27"": 3.7500000000000000}","{""1"": 3.3833333333333333, ""2"": 3.6866666666666667, ""3"": 3.5750000000000000}",3.3922187978142076
2021290462,882,"{""25"": 3.6557377049180328, ""26"": 3.6885245901639344, ""27"": 3.8360655737704918}","{""1"": 3.4371584699453552, ""2"": 3.6950819672131147, ""3"": 3.5000000000000000}",3.650583529143898
2021246493,1260,"{""25"": 3.3870967741935484, ""26"": 3.4838709677419355, ""27"": 3.7741935483870968}","{""1"": 3.4892473118279570, ""2"": 3.5483870967741936, ""3"": 3.5806451612903226}",3.6030303046594982
2021260111,710,"{""25"": 3.3125000000000000, ""26"": 3.4687500000000000, ""27"": 3.4375000000000000}","{""1"": 3.3437500000000000, ""2"": 3.4750000000000000, ""3"": 3.4375000000000000}",3.18522294117647058824
2021231492,403,"{""25"": 3.5000000000000000, ""26"": 3.6923076923076923, ""27"": 3.6923076923076923}","{""1"": 3.1282051282051282, ""2"": 3.5769230769230769, ""3"": 3.2500000000000000}",3.0524013675213675
2021210908,336,"{""25"": 2.9824561403508772, ""26"": 3.4035087719298246, ""27"": 3.7017543859649123}","{""1"": 2.9239766081871345, ""2"": 3.2526315789473684, ""3"": 3.2280701754385965}",3.3904599368152181
2021209760,922,"{""25"": 3.7419354838709677, ""26"": 3.8225806451612903, ""27"": 3.7903225806451613}","{""1"": 3.4677419354838710, ""2"": 3.7645161290322581, ""3"": 3.6532258064516129}",3.3868819550342131
2021250903,712,"{""25"": 3.8412698412698413, ""26"": 3.8730158730158730, ""27"": 3.8412698412698413}","{""1"": 3.4814814814814815, ""2"": 3.8095238095238095, ""3"": 3.7142857142857143}",3.5924230367163701
2022138393,593,"{""25"": 3.7111111111111111, ""26"": 3.6888888888888889, ""27"": 3.7333333333333333}","{""1"": 3.5000000000000000, ""2"": 3.6136231884057971, ""3"": 3.5000000000000000}",3.085636766019506
2022138393,1181,"{""21"": 3.5652173913043477, ""22"": 3.5869565217391304, ""23"": 3.3478260869565215, ""24"": 3.4347826086956523, ""25"": 3.782608695652174, ""26"": 3.8260869565217392, ""27"": 3.8260869565217392, ""28"": 3.5, ""29"": 3.5652173913043477, ""30"": 3.5434782608695654, ""35"": 3.4565217391304346, ""37"": 3.5434782608695654}","{""1"": 3.5000000000000000, ""2"": 3.6739130434782609, ""3"": 3.5000000000000000}",3.0896560896910036
2022131280,1363,"{""21"": 3.5949367088607596, ""22"": 3.670886075949367, ""23"": 3.0126582278481013, ""24"": 3.721518987341772, ""25"": 3.810126582278481, ""26"": 3.7341772151898733, ""27"": 3.7974683544303796, ""28"": 3.6455696202531644, ""29"": 3.4050632911392404, ""30"": 3.430379746835443, ""35"": 3.518987341772152, ""37"": 3.6962025316455698}","{""1"": 3.4261603375527426, ""2"": 3.7417721518987342, ""3"": 3.6075949367088608}",3.5350894146175857
2021209760,2825,"{""25"": 3.6774193548387097, ""26"": 3.7258064516129032, ""27"": 3.7741935483870968}","{""1"": 3.4677419354838710, ""2"": 3.7290322580645161, ""3"": 3.6532258064516129}",3.3845163636363636
2022199997,712,"{""21"": 4, ""22"": 3.9, ""23"": 3.9, ""24"": 4, ""25"": 3.9, ""26"": 4, ""27"": 4, ""28"": 4, ""29"": 3.9, ""30"": 3.9, ""35"": 4, ""37"": 4}","{""1"": 3.9333333333333333, ""2"": 3.9800000000000000, ""3"": 4.0000000000000000}",3.9477193650793651
2022199997,1096,"{""21"": 4, ""22"": 3.9, ""23"": 3.9, ""24"": 4, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 4, ""29"": 3.9, ""30"": 3.9, ""35"": 4, ""37"": 4}","{""1"": 3.9333333333333333, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.9490526984126984
2021281097,337,"{""25"": 3.5161290322580645, ""26"": 3.6129032258064516, ""27"": 3.7741935483870968}","{""1"": 3.4193548387096774, ""2"": 3.6258064516129032, ""3"": 3.4516129032258065}",3.1676746759662889
2022106332,644,"{""21"": 3.533333333333333, ""22"": 3.688888888888889, ""23"": 2.8666666666666667, ""24"": 3.577777777777778, ""25"": 3.6444444444444444, ""26"": 3.7777777777777777, ""27"": 3.811111111111111, ""28"": 3.555555555555556, ""29"": 3.555555555555556, ""30"": 3.5, ""35"": 3.5444444444444443, ""37"": 3.6}","{""1"": 3.3629629629629630, ""2"": 3.6733333333333333, ""3"": 3.5722222222222222}",3.4868724626380767
2021259033,430,"{""25"": 3.3230769230769231, ""26"": 3.3692307692307692, ""27"": 3.6923076923076923}","{""1"": 3.3794871794871795, ""2"": 3.4646153846153846, ""3"": 3.5307692307692308}",3.5454157667169432
2021259033,2825,"{""25"": 3.8153846153846154, ""26"": 3.7230769230769231, ""27"": 3.8000000000000000}","{""1"": 3.3794871794871795, ""2"": 3.6553846153846154, ""3"": 3.5307692307692308}",3.5581337154348919
2022106332,2825,"{""21"": 3.533333333333333, ""22"": 3.688888888888889, ""23"": 2.8666666666666667, ""24"": 3.577777777777778, ""25"": 3.8, ""26"": 3.8333333333333335, ""27"": 3.8555555555555556, ""28"": 3.555555555555556, ""29"": 3.555555555555556, ""30"": 3.5, ""35"": 3.5444444444444443, ""37"": 3.6}","{""1"": 3.3629629629629630, ""2"": 3.7244444444444445, ""3"": 3.5722222222222222}",3.4902798700454841
2021244991,283,"{""25"": 3.8035714285714286, ""26"": 3.8392857142857143, ""27"": 3.8392857142857143}","{""1"": 3.5476190476190476, ""2"": 3.8000000000000000, ""3"": 3.5892857142857143}",3.7354161069340017
2022110150,393,"{""21"": 3.453333333333333, ""22"": 3.64, ""23"": 2.8666666666666667, ""24"": 3.466666666666667, ""25"": 3.6933333333333334, ""26"": 3.7466666666666666, ""27"": 3.8266666666666667, ""28"": 3.5733333333333333, ""29"": 3.506666666666667, ""30"": 3.3466666666666667, ""35"": 3.64, ""37"": 3.586666666666667}","{""1"": 3.3200000000000000, ""2"": 3.6613333333333333, ""3"": 3.6133333333333334}",3.4468711111111111
2021231707,949,"{""25"": 3.5901639344262295, ""26"": 3.7377049180327869, ""27"": 3.7213114754098361}","{""1"": 3.3224043715846995, ""2"": 3.6295081967213115, ""3"": 3.3934426229508197}",3.4281830444964871
2021262424,437,"{""25"": 3.8000000000000000, ""26"": 3.8000000000000000, ""27"": 3.8000000000000000}","{""1"": 3.5555555555555556, ""2"": 3.7733333333333333, ""3"": 3.7000000000000000}",3.6914392592592593
2021222647,1260,"{""25"": 3.5263157894736842, ""26"": 3.6052631578947368, ""27"": 3.6315789473684211}","{""1"": 3.4122807017543860, ""2"": 3.5789473684210526, ""3"": 3.5921052631578947}",3.4093765079365079
2021222647,1743,"{""25"": 3.6842105263157895, ""26"": 3.7105263157894737, ""27"": 3.7631578947368421}","{""1"": 3.4122807017543860, ""2"": 3.6578947368421053, ""3"": 3.5921052631578947}",3.4146396658312448
2021283768,1423,"{""25"": 3.7916666666666667, ""26"": 3.7500000000000000, ""27"": 3.8333333333333333}","{""1"": 3.6250000000000000, ""2"": 3.6750000000000000, ""3"": 3.6458333333333334}",3.8426466666666667
2021203983,569,"{""25"": 3.6129032258064516, ""26"": 3.6774193548387097, ""27"": 3.8387096774193548}","{""1"": 3.4301075268817204, ""2"": 3.6967741935483871, ""3"": 3.4354838709677420}",3.2948891346646185
2021203983,1743,"{""25"": 3.8387096774193548, ""26"": 3.8064516129032258, ""27"": 3.8387096774193548}","{""1"": 3.4301075268817204, ""2"": 3.7677419354838709, ""3"": 3.4354838709677420}",3.2996203174603175
2021262424,1803,"{""25"": 3.8000000000000000, ""26"": 3.8000000000000000, ""27"": 3.8000000000000000}","{""1"": 3.5555555555555556, ""2"": 3.7733333333333333, ""3"": 3.7000000000000000}",3.6914392592592593
2021292819,554,"{""25"": 3.7222222222222222, ""26"": 3.6111111111111111, ""27"": 3.7777777777777778}","{""1"": 3.3888888888888889, ""2"": 3.6222222222222222, ""3"": 3.4305555555555556}",
2021240054,569,"{""25"": 3.1875000000000000, ""26"": 3.2812500000000000, ""27"": 3.4062500000000000}","{""1"": 3.2187500000000000, ""2"": 3.3531250000000000, ""3"": 3.2265625000000000}",3.4535133457711443
2021201444,205,"{""25"": 2.9733333333333333, ""26"": 3.2533333333333333, ""27"": 3.6933333333333333}","{""1"": 3.1422222222222222, ""2"": 3.3680000000000000, ""3"": 3.3733333333333334}",3.5314719088319088
2021287998,284,"{""25"": 3.7142857142857143, ""26"": 3.7142857142857143, ""27"": 3.8214285714285714}","{""1"": 3.4166666666666667, ""2"": 3.7357142857142857, ""3"": 3.4821428571428572}",3.7696596825396826
2021257991,475,"{""25"": 3.3733333333333333, ""26"": 3.5733333333333333, ""27"": 3.6933333333333333}","{""1"": 3.2977777777777778, ""2"": 3.5226666666666666, ""3"": 3.4800000000000000}",3.4894281481481482
2021257991,1255,"{""25"": 3.5466666666666667, ""26"": 3.6933333333333333, ""27"": 3.7466666666666667}","{""1"": 3.2977777777777778, ""2"": 3.5920000000000000, ""3"": 3.4800000000000000}",3.4940503703703704
2021239459,683,"{""25"": 3.6842105263157895, ""26"": 3.7368421052631579, ""27"": 3.8289473684210526}","{""1"": 3.3728070175438596, ""2"": 3.7315789473684211, ""3"": 3.6250000000000000}",3.5081908591992803
2021254357,930,"{""25"": 3.6800000000000000, ""26"": 3.7200000000000000, ""27"": 3.7600000000000000}","{""1"": 3.5200000000000000, ""2"": 3.6160000000000000, ""3"": 3.6000000000000000}",3.8231051851851852
2021244605,593,"{""25"": 3.9210526315789474, ""26"": 3.9210526315789474, ""27"": 3.9473684210526316}","{""1"": 3.6140350877192982, ""2"": 3.8947368421052632, ""3"": 3.7105263157894737}",3.3943019343229869
2021273986,335,"{""25"": 3.5217391304347826, ""26"": 3.6956521739130435, ""27"": 3.6956521739130435}","{""1"": 3.4347826086956522, ""2"": 3.5043478260869565, ""3"": 3.5000000000000000}",3.7157435104669887
2021281509,370,"{""25"": 3.6666666666666667, ""26"": 3.6666666666666667, ""27"": 3.6666666666666667}","{""1"": 3.6666666666666667, ""2"": 3.6666666666666667, ""3"": 3.6666666666666667}",3.8049333333333333
2021281509,1233,"{""25"": 3.6666666666666667, ""26"": 3.6666666666666667, ""27"": 3.6666666666666667}","{""1"": 3.6666666666666667, ""2"": 3.6666666666666667, ""3"": 3.6666666666666667}",3.8049333333333333
2021241227,593,"{""25"": 3.9032258064516129, ""26"": 3.9032258064516129, ""27"": 3.9354838709677419}","{""1"": 3.6559139784946237, ""2"": 3.8709677419354839, ""3"": 3.7580645161290323}",3.7185919713261649
2021207032,1093,"{""25"": 3.0821917808219178, ""26"": 3.1506849315068493, ""27"": 3.6301369863013699}","{""1"": 3.0456621004566210, ""2"": 3.2986301369863014, ""3"": 3.2123287671232877}",3.381161400304414
2021219872,1093,"{""25"": 3.2222222222222222, ""26"": 3.1269841269841270, ""27"": 3.4603174603174603}","{""1"": 3.1428571428571429, ""2"": 3.2984126984126984, ""3"": 3.3174603174603175}",3.2469235978835979
2021229754,265,"{""25"": 3.6388888888888889, ""26"": 3.6388888888888889, ""27"": 3.7500000000000000}","{""1"": 3.3703703703703704, ""2"": 3.6000000000000000, ""3"": 3.6250000000000000}",3.8269811825860949
2021229754,1108,"{""25"": 3.5277777777777778, ""26"": 3.5833333333333333, ""27"": 3.6944444444444444}","{""1"": 3.3703703703703704, ""2"": 3.5555555555555555, ""3"": 3.6250000000000000}",3.8240182196231319
2021275598,543,"{""25"": 2.6470588235294118, ""26"": 2.9852941176470588, ""27"": 3.3382352941176471}","{""1"": 2.7254901960784314, ""2"": 2.9882352941176471, ""3"": 3.0147058823529412}",3.4509925676937442
2021272922,1266,"{""25"": 3.5135135135135135, ""26"": 3.6891891891891892, ""27"": 3.8243243243243243}","{""1"": 3.3018018018018018, ""2"": 3.6486486486486486, ""3"": 3.4391891891891892}",3.609095975975976
2022141155,368,"{""21"": 4, ""22"": 3.75, ""23"": 3.75, ""24"": 4, ""25"": 3.75, ""26"": 3.75, ""27"": 4, ""28"": 4, ""29"": 4, ""30"": 4, ""35"": 3.75, ""37"": 4}","{""1"": 3.8333333333333333, ""2"": 3.9000000000000000, ""3"": 3.8750000000000000}",3.8794088888888889
2021285891,1266,"{""25"": 3.7164179104477612, ""26"": 3.7462686567164179, ""27"": 3.8059701492537313}","{""1"": 3.4825870646766169, ""2"": 3.7074626865671642, ""3"": 3.6343283582089552}",3.6239811493258346
